lat,lon,temperature,sio4,po4,no3,o2,DIC,TA,PAR,depth
-25,-31,24.110523332954216,1.3075182517902646,0.11985938063852185,0.4095359383559689,210.8726474456187,2061.0886406025393,2400.8671395084525,77.858016649882,5
-25,-30,24.107069139140147,1.2595257982101555,0.1317471986297801,0.3277417916363205,210.41608745765063,2062.1435966574113,2401.2702342812013,78.40483951568604,5
-25,-29,24.088090301300124,1.2016187005305785,0.14234306110698977,0.2505140869434663,210.14113977166883,2063.363074919001,2401.821860760768,79.21613343556722,5
-25,-28,24.048510584963296,1.1298569729154142,0.15024712258362144,0.17988061857521787,210.02617329377745,2064.6854337247873,2402.4360677401514,80.02990976969402,5
-25,-27,23.99155961773947,1.0416996297510652,0.15451980156617204,0.12058167631652283,210.0062994466981,2066.0220110782293,2402.980195335818,80.7363732655843,5
-25,-26,23.923460489419735,0.941228075993496,0.15491968977621173,0.0758545711790022,210.02183413839808,2067.310761100998,2403.344870792936,81.3342653910319,5
-25,-25,23.85266042065067,0.8389288994810119,0.15215206690164768,0.046953562426295364,210.04087350677278,2068.5338744073915,2403.493169487673,81.81869379679362,5
-25,-24,23.78441772789685,0.7399769751639611,0.147411978362074,0.03145636272987654,210.07840488163617,2069.6413720567375,2403.396964444613,82.3984727859497,5
-25,-23,23.71641490235186,0.6491112501543062,0.14225289272344524,0.025413281214966454,210.1418279593327,2070.640161018482,2403.0810313685256,82.83823585510254,5
-25,-22,23.644430817224247,0.5783011177506522,0.13820750569407314,0.027211995699443783,210.2663211407888,2071.517751737116,2402.609288425793,83.35021877288818,5
-25,-21,23.563805248014976,0.5424451968735933,0.1367179036513628,0.03504159282639136,210.58464965199616,2072.281292959071,2402.0361390057647,83.69551531473796,5
-25,-20,23.47185325324271,0.5570851003330073,0.13906088725155416,0.04826645691726724,211.1943786718789,2072.935668511207,2401.390210824329,84.0590836207072,5
-25,-19,23.36950356899615,0.623560995143032,0.1452760995079018,0.06553740652689392,212.04671425360166,2073.4738644014305,2400.7431361311915,84.28958034515381,5
-25,-18,23.259195026976144,0.7285342433607624,0.15504058563572556,0.08272830808990898,213.08182996152104,2073.911815113537,2400.1704575049057,84.41134134928386,5
-25,-17,23.14517942254102,0.8564645119976033,0.1675756205275002,0.09656756031078541,214.13834824477172,2074.2803067913815,2399.7077451628174,84.54868793487549,5
-25,-16,23.03012353943326,0.9857883591997475,0.18162403099715418,0.10509262008610605,215.09168145266048,2074.6136295546603,2399.349369492507,84.6876147588094,5
-25,-15,22.915841925515224,1.0995974490641398,0.1957776836361741,0.10736864785748011,215.93781584190594,2074.899689674834,2399.000774577631,84.85674413045247,5
-25,-14,22.802483353579486,1.189287566023639,0.20824751561258983,0.10403826588764896,216.6635627274986,2075.1201580802363,2398.4995254192095,84.9146916071574,5
-25,-13,22.685870208695594,1.2540192651300133,0.21743536382926185,0.09696686796515874,217.29473551981584,2075.2475890648334,2397.6938186173265,84.88149293263753,5
-25,-12,22.566070258548198,1.2999971266455144,0.22203099038274332,0.08826597126631236,217.87140918983766,2075.2347293480284,2396.551453187271,84.86567974090576,5
-25,-11,22.444614690852486,1.3351973976958986,0.2214691202649126,0.07957162123450105,218.40694496201797,2075.032017507347,2395.092622560092,84.7097355524699,5
-25,-10,22.32690007598458,1.3675685966225035,0.21637449372881482,0.07185619046719553,218.89441867738682,2074.631359280312,2393.3271962692925,84.59207757314046,5
-25,-9,22.205393275341077,1.4020582562255024,0.20870193176662866,0.06588001222048294,219.32214466861868,2074.0761396877274,2391.292306142426,84.43402322133382,5
-25,-8,22.061724271180495,1.4414665944439795,0.20089063927869943,0.06232597796562476,219.73561797277318,2073.3878163595336,2389.1607945704877,84.22589143117268,5
-25,-7,21.901577245281473,1.488761752176619,0.19545490675596,0.061773089127394036,220.1991069240385,2072.575470320747,2387.0684193459806,83.8971176147461,5
-25,-6,21.736867070174984,1.5503882642031457,0.19333090378870513,0.06545863180459706,220.74479637271983,2071.517132865711,2384.836833718602,83.39805507659912,5
-25,-5,21.57193844788522,1.6376372337014764,0.19346830909019175,0.07505573473169093,221.41477948420427,2070.1950156333937,2382.4705912515196,82.8604056040446,5
-25,-4,21.40816523267965,1.7634706607958497,0.19583399863335357,0.09199850215192229,222.20595878929382,2068.6624392000467,2379.9811085428505,82.2463337580363,5
-25,-3,21.246932329797943,1.9364736849997453,0.20201169960771112,0.11877502945959913,223.09356786210142,2066.87013985183,2377.2606040365995,81.7164789835612,5
-25,-2,21.086033523293914,2.1545215458170097,0.21203112121427892,0.15957441358126612,224.05559761390865,2064.8701313363986,2374.306127176846,81.24997043609619,5
-25,-1,20.920950419959663,2.399694574303258,0.22463265467326285,0.21956413925194626,225.05062562478557,2062.7095209681415,2371.148895523159,80.64310137430827,5
-25,0,20.751452351363657,2.642840910226789,0.23864441107659792,0.3009688283237343,226.02715387792617,2060.4790631055225,2367.907614949479,79.90482552846272,5
-25,1,20.577699010411298,2.8525958740744066,0.2519703000936496,0.39749874408539726,226.95670938063714,2058.2918356577397,2364.6467550813672,79.1041030883789,5
-25,2,20.39985165773415,2.9984001172470722,0.2630734533787771,0.4959144278520815,227.8373357117697,2056.2223944405346,2361.3581371460127,78.34970156351726,5
-25,3,20.22187911258939,3.0537660812251555,0.27095725648356367,0.5809205655476374,228.62690639605896,2054.255185959283,2358.0119205777223,77.5921646753947,5
-25,4,20.04694109098332,3.0062585255785716,0.2755771553600527,0.6433195564503277,229.34368897036492,2052.2564590176376,2354.5789105572926,76.7288646697998,5
-25,5,19.877964405843105,2.8726129024149096,0.2766746553683871,0.6858728839550722,230.05730089334745,2050.170158519143,2351.082690975102,75.68478139241536,5
-25,6,19.71424302901269,2.6856909773533104,0.2755780199162159,0.7203025964024343,230.85811361555156,2048.0017919674196,2347.5426407751925,74.71440887451172,5
-25,7,19.54385446482623,2.4722832991806336,0.2782873724085338,0.7812820667818287,231.92843579620583,2045.7406392721175,2343.9301714769467,74.17624696095784,5
-25,8,19.344034036801204,2.243997427336098,0.2864901386271083,0.9163245344122317,233.4770750590316,2043.5309255503823,2340.2299645097496,73.46846961975098,5
-25,9,19.07099449356326,2.1205717545967726,0.310876806959212,1.1417201324561885,235.65982508100265,2041.7734996142644,2336.4511486957967,72.75266742706299,5
-25,10,18.666993295858557,2.2222631590796427,0.36563149812198414,1.568371476522934,238.4804785410714,2040.9536467280861,2332.525911325566,71.64989852905273,5
-25,11,18.07415103387572,2.699881287093314,0.459822791645292,2.325322998886748,241.66418349026264,2041.6021354716966,2328.3493568497483,69.77414321899414,5
-25,12,17.24148704226952,3.755327236012807,0.6038628057402659,3.3936051591611083,244.9076482841613,2044.3901233692666,2323.856272500177,66.28559303283691,5
-25,13,16.11018897440932,5.463936411195358,0.8067630451276487,4.746452288463877,248.2334943921808,2050.2857908436513,2318.977979492394,58.113735834757485,5
-25,14,,,,,,,,,5
-25,15,,,,,,,,,5
-25,16,,,,,,,,,5
-25,17,,,,,,,,,5
-25,18,,,,,,,,,5
-25,19,,,,,,,,,5
-25,20,,,,,,,,,5
-25,21,,,,,,,,,5
-25,22,,,,,,,,,5
-25,23,,,,,,,,,5
-25,24,,,,,,,,,5
-25,25,,,,,,,,,5
-25,26,,,,,,,,,5
-25,27,,,,,,,,,5
-25,28,,,,,,,,,5
-25,29,,,,,,,,,5
-25,30,,,,,,,,,5
-25,31,,,,,,,,,5
-25,32,,,,,,,,,5
-25,33,,,,,,,,,5
-25,34,,,,,,,,,5
-25,35,,,,,,,,,5
-25,36,,,,,,,,,5
-25,37,25.066698333716506,3.041265062671471,0.13494140979105637,0.11863353787437646,211.28358566499767,1971.3225416904268,2313.8227951594167,77.59185695648193,5
-25,38,24.999114683145,3.267225357451324,0.14652332407877477,0.10822212589924558,211.6387624582974,1970.7451389276375,2312.9549359114753,78.05392773946126,5
-25,39,24.952302376214273,3.4880821819532186,0.15402364652897815,0.10021327583790696,211.7691215713319,1970.223233330432,2312.27924087511,78.41545963287354,5
-25,40,24.937069889321577,3.671306925888524,0.1609590551823817,0.09743903587697728,211.85987009711633,1969.5213418012197,2311.6225047462417,78.71974309285481,5
-25,41,24.938693277941695,3.805135821042485,0.16830530612677883,0.0984597982347289,211.8602944765813,1968.7444719908679,2310.9747953602764,78.78919665018718,5
-25,42,24.931168078597224,3.917605248387979,0.17458386739570927,0.09944595505211336,211.5802109521744,1967.9533430764466,2310.204958054975,79.04038747151692,5
-25,43,,,,,,,,,5
-25,44,,,,,,,,,5
-25,45,,,,,,,,,5
-25,46,,,,,,,,,5
-25,47,,,,,,,,,5
-25,48,,,,,,,,,5
-25,49,24.987852036218655,3.5575877907377165,0.14565506665632513,0.12035264835694616,214.46259499590272,1958.677671565911,2299.313837826947,77.16001478830974,5
-25,50,24.800179455926585,3.5054564331116005,0.15418816477736208,0.11470337228650103,215.06054404811866,1961.8482009551763,2301.928010250567,77.14198557535808,5
-25,51,24.691662074244118,3.506889455218044,0.15780032136758831,0.11517403018151696,215.2616682199085,1963.9446185069767,2303.5425884748624,77.18476454416911,5
-25,52,24.624227205466145,3.508514739866016,0.1587627233501194,0.11836081208307908,215.07357116729034,1965.5632826256726,2304.726691254681,77.3857692082723,5
-25,53,24.574365132904177,3.4810444805420495,0.15900222422829532,0.12030737504339095,214.5998996487099,1967.042487924873,2305.792923298752,77.56279404958089,5
-25,54,24.530718852248352,3.4102615538206016,0.16028857239096903,0.11880163515975507,214.0505460404399,1968.5026143978218,2306.8392890669743,77.76833947499593,5
-25,55,24.487540691213344,3.2963948068673736,0.16187928467216992,0.11377394831787614,213.68159204204127,1969.801175182595,2307.75591023439,78.28757731119792,5
-25,56,24.441172275665455,3.1473148864135685,0.16246162495516017,0.10730725943970935,213.65534271450227,1970.9625337728312,2308.6011383570835,78.73303349812825,5
-25,57,24.38991609297086,2.9729167294129937,0.16233820745384073,0.10193328017984865,213.9872919302585,1972.0451053163863,2309.3985263494124,79.16635068257649,5
-25,58,24.3302127687386,2.7945876845504802,0.16111129612229036,0.10041492484839086,214.49425188740506,1973.145658974336,2310.1784437499236,79.50674692789714,5
-25,59,24.25700029139729,2.6602772697299915,0.15697431178189716,0.10549264742670239,214.84410803886604,1974.528841608217,2311.1159032694873,79.73404343922932,5
-25,60,24.17303692025511,2.5881406287721607,0.14925465773373642,0.11409661599903155,214.82238005386705,1976.2604204492036,2312.28588519333,80.19678529103597,5
-25,61,24.084629293303916,2.5781350568259964,0.13854307192262635,0.12518896871395233,214.41938263638622,1978.24679866784,2313.652521428826,80.63126405080159,5
-25,62,23.997235521950568,2.614561260957556,0.12615285977004703,0.1382496072340444,213.78024454865968,1980.3268664508107,2315.0808123898573,81.0011339187622,5
-25,63,23.91915531367016,2.651660925345573,0.11402148474770119,0.14885683923631643,213.1106959751472,1982.3087104005506,2316.426253341537,81.32967885335286,5
-25,64,23.8529882106688,2.6684003130576244,0.10458283548327157,0.15712502305255902,212.54401414453923,1984.0622961072993,2317.572165828059,81.60381698608398,5
-25,65,23.79384931454432,2.6538934001001384,0.09906410202370852,0.16304527070392405,212.18559865642146,1985.59716620996,2318.5835414618537,81.92192967732747,5
-25,66,23.73849150582309,2.612365228270757,0.09755307823394736,0.16760094062355071,212.0182443884911,1987.0539491057918,2319.574623307791,82.24154440561931,5
-25,67,23.688218514177823,2.5751605267446394,0.0996963331662981,0.17342988999918077,211.97774518414283,1988.542366129086,2320.597096437656,82.74225807189941,5
-25,68,23.642474530426856,2.570315619638386,0.10425193363951411,0.18391856434220114,212.0179634283904,1990.135787576287,2321.720325808969,83.10506439208984,5
-25,69,23.600379039142485,2.6125299690383796,0.11018447312627387,0.2025567209102118,212.18899543059885,1991.7379972199844,2322.9139670330014,83.44573720296223,5
-25,70,23.55784898251241,2.706072123549191,0.11707702911520183,0.22963505585986685,212.58313280552457,1993.1660563130454,2324.0534070538565,83.75521532694499,5
-25,71,23.50651668932332,2.8388003742699652,0.12442266829850412,0.2628472934728839,213.21222212551598,1994.37569111002,2325.057633345437,83.9254109064738,5
-25,72,23.439682157133372,2.9921770388973896,0.13135202512217756,0.2962015645164563,213.98125830628098,1995.385251728176,2325.8671716341155,84.01304562886556,5
-25,73,23.356868988054572,3.1428080187048284,0.1370471501943815,0.32222347051647016,214.7326745139288,1996.3059981652216,2326.529202158515,84.08137893676758,5
-25,74,23.26591882285925,3.275990648747124,0.1404404373122198,0.3354243642229355,215.3680364550211,1997.2343469291084,2327.1084352078706,84.16889508565266,5
-25,75,23.176461259452534,3.3805638028367273,0.14092407085066036,0.3345017470114971,215.8101797652258,1998.2396031809037,2327.663514755731,84.30127620697021,5
-25,76,23.096535691609194,3.4387744001377833,0.1392265250370054,0.3209186988367941,216.01913825335177,1999.313999887696,2328.2230133622897,84.34310213724773,5
-25,77,23.027696957701934,3.4474080811638608,0.13664322938129647,0.29743522822159024,216.0187914362967,2000.4833051722278,2328.8478130949757,84.24184513092041,5
-25,78,22.966456632748777,3.4112706926133183,0.13433053750954235,0.2689072683274552,215.8506300398668,2001.867513930657,2329.6837344030096,84.23537604014079,5
-25,79,22.907000310800495,3.3417524041536795,0.1330073296253468,0.2405402547917657,215.53656238357,2003.3842820234165,2330.6448753823965,84.21345869700114,5
-25,80,22.846918131181585,3.259802662090585,0.13271247916368487,0.21658779981506557,215.13080786171406,2004.8536044774191,2331.5738012314655,84.24469788869222,5
-25,81,22.790587585578226,3.185061469905065,0.13302527885937634,0.1988302618803213,214.71025034700642,2006.1468727538497,2332.363640546086,84.19734350840251,5
-25,82,22.7396271031714,3.132352726426916,0.13380025779024,0.18710621114777728,214.30796410193147,2007.180564250779,2332.9014238212762,84.20091756184895,5
-25,83,22.693745039481545,3.1183828727345393,0.13424384844898204,0.18076042394508995,213.93789935324932,2007.9879909410683,2333.2204830519336,84.10577201843262,5
-25,84,22.65175471545119,3.1547535282711316,0.13387431428512686,0.17910483919690365,213.59425401655042,2008.6176317703732,2333.3745911351025,83.98211765289307,5
-25,85,22.606222632125768,3.234302153440952,0.13312993932106376,0.1813644164247321,213.35487119380892,2009.2201806631808,2333.5119770988586,83.90419101715088,5
-25,86,22.54895024784172,3.3345395765524017,0.13263895144946336,0.18648797826654318,213.37015903215533,2009.850592811464,2333.6838312143504,83.83936182657878,5
-25,87,22.478575379905134,3.4456030001012112,0.13289371220619317,0.19269496213219164,213.7418309890379,2010.39662054576,2333.8535672054427,83.80993715922038,5
-25,88,22.399807528986955,3.5600442867839734,0.13413285447257242,0.19784249326366746,214.4755129217566,2010.7896896414413,2334.035863448519,83.65588029225667,5
-25,89,22.32359872836318,3.663890222509665,0.13644619734011376,0.20058102145205758,215.46923801999154,2011.0597362563446,2334.202797928329,83.58000914255778,5
-25,90,22.26314407554717,3.726800821305712,0.13960121799275219,0.20115355524401587,216.54174829715237,2011.2127265565825,2334.3341347019764,83.560853322347,5
-25,91,22.22315492342662,3.712181839427099,0.14327080648647425,0.2014115305650865,217.53666669606582,2011.2461293258332,2334.421445496678,83.29156144460042,5
-25,92,22.19612859524723,3.620270462425715,0.14629889495388332,0.2042826252740959,218.41779000664883,2011.2307117135194,2334.466398563444,83.04613431294759,5
-25,93,22.17003666335864,3.468812661155406,0.14714109435004455,0.21212443149770202,219.14941518696835,2011.269950553951,2334.4913074996275,82.79198042551677,5
-25,94,22.13594711766123,3.286866089591306,0.14501917360229746,0.22627164679599157,219.66459422728494,2011.4496035694829,2334.5205912094734,82.46513684590657,5
-25,95,22.09385954375284,3.1084488842892015,0.14068195413961268,0.2477807134597687,219.87389283933734,2011.7330534216744,2334.535597992901,82.16667334238689,5
-25,96,22.049934846338363,2.970290286058946,0.1354910510700163,0.2742403488106561,219.676121723213,2012.0244278146172,2334.4731157337405,81.79172611236572,5
-25,97,22.00928896915801,2.8903527053411526,0.13023807372100685,0.3032571930182508,219.06239122956265,2012.1896605299992,2334.2410347373807,81.36527824401855,5
-25,98,21.97459374328299,2.8593372378230164,0.12536569424054264,0.3356848656076144,218.05637941729995,2012.127354276449,2333.786062340561,80.97956371307373,5
-25,99,21.94274036421223,2.86287803940548,0.1211824351370579,0.3690249669936659,216.67145691382697,2011.8810175078397,2333.108879675981,80.38790289560954,5
-25,100,21.912274502856054,2.881239830276542,0.11786375463525113,0.3976036342832115,215.17820431189205,2011.418575692198,2332.147058077317,79.93933614095052,5
-25,101,21.889222816141555,2.9038603141439694,0.11526487455636904,0.41864592926201977,213.87899322330804,2010.6450891298066,2330.878490543096,79.46365960439046,5
-25,102,21.885581462937083,2.917992262773024,0.11273466281103194,0.42706327642263614,213.05999683663694,2009.5640597165211,2329.477270883312,79.10874493916829,5
-25,103,21.916189814381976,2.9152922764442266,0.10996017168733259,0.41858504259920576,212.91540472281326,2008.1771346348287,2328.140427152651,78.67307949066162,5
-25,104,21.986752483724242,2.902058805625194,0.10784027489196286,0.39215375251264323,213.26633337195724,2006.4709625371645,2326.8814080568277,78.27001317342122,5
-25,105,22.093139001894993,2.8919712324465707,0.10747993731977756,0.35472911623070774,213.76835860582833,2004.4258671842997,2325.6098784563565,78.03618621826172,5
-25,106,22.227587070727704,2.8955144007648386,0.10983967020826563,0.3175277872596803,214.08048337073103,2002.2041534366278,2324.3594946591397,78.05336093902588,5
-25,107,22.38261195464391,2.9160579278333802,0.11502084524369599,0.29110445202676055,214.1245830437754,1999.9346810765066,2323.1527330956174,78.13306427001953,5
-25,108,22.558298948246915,2.9426856548203078,0.12100573539616023,0.2765274906614472,213.97701774420364,1997.5372662488778,2321.911344812643,78.22558244069417,5
-25,109,22.755987544413713,2.96510074961726,0.1258857530477425,0.2666148399666262,213.6853267910395,1994.961506966014,2320.5698750036127,78.38651784261067,5
-25,110,22.97182306254535,2.988200317049747,0.12868323960397784,0.2587412905148733,213.33159447109367,1992.3233652021045,2319.22468846621,78.62312984466553,5
-25,111,23.197105968399736,3.0098580917135838,0.12907251350749224,0.24980144736519053,213.03968718391158,1989.8070147834987,2318.0727943060806,79.0004940032959,5
-25,112,,,,,,,,,5
-25,113,,,,,,,,,5
-25,114,,,,,,,,,5
-25,115,,,,,,,,,5
-25,116,,,,,,,,,5
-25,117,,,,,,,,,5
-25,118,,,,,,,,,5
-25,119,,,,,,,,,5
-25,120,,,,,,,,,5
-25,121,,,,,,,,,5
-25,122,,,,,,,,,5
-25,123,,,,,,,,,5
-25,124,,,,,,,,,5
-25,125,,,,,,,,,5
-25,126,,,,,,,,,5
-25,127,,,,,,,,,5
-25,128,,,,,,,,,5
-25,129,,,,,,,,,5
-25,130,,,,,,,,,5
-25,131,,,,,,,,,5
-25,132,,,,,,,,,5
-25,133,,,,,,,,,5
-25,134,,,,,,,,,5
-25,135,,,,,,,,,5
-25,136,,,,,,,,,5
-25,137,,,,,,,,,5
-25,138,,,,,,,,,5
-25,139,,,,,,,,,5
-25,140,,,,,,,,,5
-25,141,,,,,,,,,5
-25,142,,,,,,,,,5
-25,143,,,,,,,,,5
-25,144,,,,,,,,,5
-25,145,,,,,,,,,5
-25,146,,,,,,,,,5
-25,147,,,,,,,,,5
-25,148,,,,,,,,,5
-25,149,,,,,,,,,5
-25,150,,,,,,,,,5
-25,151,,,,,,,,,5
-25,152,,,,,,,,,5
-25,153,,,,,,,,,5
-25,154,,,,,,,,,5
-25,155,24.397259627433176,0.8061381570801567,0.1259191920988992,0.25774074770743044,206.9329426870564,1972.5068000580025,2322.7360962089,77.60431734720866,5
-25,156,24.13786394701246,0.8810285069721334,0.12982438401901045,0.2716057468111949,208.2802294458031,1975.026047561706,2324.749189038295,77.92072486877441,5
-25,157,23.915874874613507,0.9740450661545058,0.13479942987219698,0.27480490745835473,209.71896189481674,1977.1408981013865,2326.5036799176355,78.15005270640056,5
-25,158,23.73154137990534,1.0793596138712904,0.14060086007478095,0.27019652012091877,211.15642031873475,1978.9470772213454,2328.1930866124385,78.2711591720581,5
-25,159,23.58281227770226,1.1929477014313612,0.14738913027276865,0.26466389731203094,212.43837411075333,1980.4993356315117,2329.8341254562624,78.28373877207439,5
-25,160,23.467339171922927,1.3065220052786306,0.15446869209042427,0.26046952955736974,213.44683119745324,1981.7542621928617,2331.2366240697233,78.41239070892334,5
-25,161,23.389064172088997,1.3978269855152867,0.16022544203153602,0.25217662237928834,214.14238910122648,1982.6970399332492,2332.320395952183,78.46091206868489,5
-25,162,23.349904506775996,1.4586307480313703,0.16274609232990364,0.23305766455835208,214.56338567457018,1983.343235364312,2333.105052456525,78.30964628855388,5
-25,163,23.344290068207187,1.4791500621947653,0.1614574500273595,0.20498774402907152,214.75186881157808,1983.7186010531557,2333.6079361748175,78.10360431671143,5
-25,164,23.36038811986411,1.456450284826955,0.15784970334377443,0.17786632701979696,214.75387607693986,1983.803550564744,2333.721179966215,77.55873044331868,5
-25,165,23.38264363269469,1.407056720390748,0.1535284941212682,0.16007370823289852,214.6497289756843,1983.6243523966975,2333.4081651361707,76.93481763203938,5
-25,166,23.39875449440659,1.3458333045083721,0.14951814640152414,0.15434620203939145,214.5540152520674,1983.2887605806309,2332.794467616649,76.27423318227132,5
-25,167,23.401936268521627,1.2890154301490868,0.14598022412537914,0.1572588014509072,214.5214224878449,1982.9608449119326,2332.095385906701,75.41557884216309,5
-25,168,23.389203129294017,1.2447676870306725,0.1423371006383409,0.16278015634666654,214.47216497738373,1982.7874435196009,2331.4460915813174,74.83559735616048,5
-25,169,23.363847498193696,1.2184514669902489,0.13822051689114603,0.16908335322762857,214.29635667276784,1982.7481179575427,2330.722250275064,74.67948246002197,5
-25,170,23.337552876498616,1.21526902170415,0.13372235944338404,0.1791437817174235,214.01260414251269,1982.919568987667,2330.2358599755685,74.68663756052653,5
-25,171,23.32339216954865,1.2429428672038154,0.12930727742858372,0.19423146545167494,213.6512559485129,1982.9358026652624,2329.649215730476,74.65669059753418,5
-25,172,23.33043323809072,1.2992711997478956,0.1262388387945268,0.21218988685576856,213.34832374384987,1982.6180746059445,2328.819352383304,74.64518197377522,5
-25,173,23.35971757972077,1.379563560862099,0.12506247477654278,0.23017299437937952,213.23089631945308,1982.1440641090774,2328.0348270918403,74.70740032196045,5
-25,174,23.400452745123662,1.4868828709115274,0.12578541635799761,0.24278981351682585,213.2536659888365,1981.5039170867567,2327.136513659807,74.78371079762776,5
-25,175,23.436278890771376,1.6168085103627121,0.1295570875541848,0.24589569292363977,213.40235121117246,1980.9579982578382,2326.4034316932944,74.80696932474773,5
-25,176,23.455461145972507,1.7512574641922303,0.13476654273720787,0.23662372483433983,213.73713697094442,1980.501737014147,2325.7138134707798,74.77866109212239,5
-25,177,23.455524978714976,1.8640442865422935,0.13993088605156673,0.215734804016766,214.26110247541828,1980.2073900607586,2325.1671552792805,74.83599249521892,5
-25,178,23.44178049679951,1.9321306082709027,0.14447607815283964,0.1869504193729883,214.86676450253591,1980.193020705361,2324.94376656787,74.88066450754802,5
-25,179,23.424976093827507,1.9444113080713459,0.1464889269386808,0.15460536140877382,215.46116568804305,1980.3168806316808,2324.88484359416,74.94466145833333,5
-24,-180,23.930453045727806,1.884358116687955,0.14704680770191142,0.12363554398741687,213.80103983109743,1974.1595323211586,2321.4667642740865,75.42095629374187,5
-24,-179,23.925946457855826,1.7756910293843726,0.1474396879675672,0.10461402645470835,214.04604212610556,1974.609858535138,2321.8321765150827,75.39845943450928,5
-24,-178,23.927713614086883,1.632462325928892,0.14627301253898026,0.09157104823388514,214.16187204723977,1975.2752772520678,2322.2975013708224,75.21981779734294,5
-24,-177,23.932224175892003,1.4623571809803535,0.14375036008837108,0.082910758598489,214.17681122666738,1976.0097877597148,2322.696828681594,75.07230981190999,5
-24,-176,,,,,,,,,5
-24,-175,,,,,,,,,5
-24,-174,23.97461617793957,1.018386637940097,0.12539382042323802,0.07703207674058789,213.47075400894255,1977.7513311340538,2323.006346560907,75.00892003377278,5
-24,-173,23.998051926032858,0.9404033928876246,0.11686449402954247,0.0818998346252657,213.16180757655266,1978.1335411399841,2323.2200667362063,74.64511267344157,5
-24,-172,24.02017431895219,0.8946077518683055,0.10778854550596391,0.09035559322199645,212.9103203241314,1978.4564524556865,2323.5248713902406,74.82726987202962,5
-24,-171,24.034904871447903,0.88121172965187,0.09908679037630119,0.10409331560373249,212.68324226602635,1978.8805452695876,2323.8090590443667,75.04482650756836,5
-24,-170,24.042261951063917,0.9039922091675946,0.0920659266777021,0.12427318013430987,212.4568774920491,1979.452012765899,2324.0427798029273,75.24776140848796,5
-24,-169,24.044885265679977,0.9602019362149133,0.08802054662114533,0.14999846452979093,212.18661793979481,1980.1621187773917,2324.4745849305054,75.49205716451009,5
-24,-168,24.048119920548334,1.050259877656491,0.08738995349946259,0.17896071169158545,211.85322399887892,1981.0156793296312,2325.1274524332216,75.7813777923584,5
-24,-167,24.059800999758092,1.1685226516615357,0.09045659689471214,0.20736078769321278,211.44230569284946,1981.8682411865238,2325.870778534483,76.21291700998943,5
-24,-166,24.078739825753143,1.2996363197544816,0.09631009540964162,0.2316189224747908,211.02472877995868,1982.7175694156765,2326.7334384144146,76.49944146474202,5
-24,-165,24.100846828186416,1.4231536432311183,0.10336986062181809,0.24916649467388363,210.7275081453142,1983.6455532480713,2327.7982855777227,76.75739574432373,5
-24,-164,24.116975093001766,1.5257767514847096,0.11007816681748882,0.25932355624432313,210.62560115799803,1984.4852489348316,2328.8778721782337,77.10230986277263,5
-24,-163,24.11758036210387,1.59525920965328,0.11525044051560783,0.26228291029589573,210.72341162399974,1985.2254393190535,2329.8776412852594,77.23851998647054,5
-24,-162,24.11006733378223,1.6251219713241023,0.11810746725986178,0.25882572150388844,210.9659462963838,1985.923966981114,2330.7978502338065,77.51874542236328,5
-24,-161,24.10171207802574,1.614484432199889,0.11837432396341947,0.2512505819039172,211.2874982089169,1986.528470962389,2331.6020788463347,77.86813799540202,5
-24,-160,24.097899256217534,1.5705920150617392,0.11619382598051993,0.24228866659775514,211.62931587639525,1987.1106171793035,2332.3943615822586,78.1491247812907,5
-24,-159,24.10012782344703,1.5116878485935323,0.11201749940545354,0.23327551215158762,211.9603050464532,1987.6980885989096,2333.0519370205398,78.44141133626302,5
-24,-158,24.102660035622176,1.4530259935787255,0.10654100679354574,0.22466023860268272,212.25633574458266,1988.2734068983875,2333.414629676362,78.49150816599528,5
-24,-157,24.101432330952047,1.4030102849055233,0.10028369406672899,0.21601976833281686,212.51448517861363,1988.8652431595972,2333.535291284064,78.46036275227864,5
-24,-156,24.09616320813264,1.3662756196046681,0.09353286479669069,0.20485761637454758,212.70398620682056,1989.4649076140888,2333.5547707255614,78.60582701365153,5
-24,-155,24.08865011731551,1.337061844848123,0.08696909055894349,0.1895442215722808,212.7961706555751,1990.1822421109566,2333.760406135756,78.55649598439534,5
-24,-154,24.084451412236273,1.2986662948588257,0.08169645892218337,0.17003823582948505,212.8349657605028,1991.1108664362566,2334.411941700786,78.62976106007893,5
-24,-153,24.08850717914838,1.2430026092383162,0.07896859843696998,0.14795361217343464,212.82780275041964,1992.2680359414987,2335.603342597556,78.68719100952148,5
-24,-152,24.107011492209406,1.1762272369282885,0.07966075894781503,0.12568146512163736,212.77990680991869,1993.5677866991937,2337.2734203710806,78.59373505910237,5
-24,-151,24.14794577763131,1.1075928249972953,0.08412662232615635,0.10550461909601148,212.69411967719464,1994.9459384638178,2339.2708335234743,78.50377591451009,5
-24,-150,24.201193359774454,1.0464041654462959,0.09207981319624346,0.08948781815190819,212.54286300917488,1996.2831123014128,2341.2959367051712,78.15920416514079,5
-24,-149,24.25488684087371,0.9982051281204827,0.1025775793213588,0.07876710617937767,212.38014244044618,1997.6211088147509,2343.2129917420925,78.15954144795735,5
-24,-148,24.302438151107456,0.9632949067233438,0.11419656134893703,0.07219049104700946,212.2353379294847,1999.004412583673,2345.069598902655,78.13638687133789,5
