Gephyrocapsa huxleyi HET,lat,lon
34042.5,47,-14
1106.0,47,-14
57689.4,47,-11
56738.5,47,-11
2878.2,47,-11
30588.1,47,-11
365.7,47,-11
27537.0,47,-7
136600.0,48,-155
124822.5,48,-14
205768.0,48,-14
22700.0,48,-10
27230.0,48,-10
95320.0,48,-9
54865.5,48,-9
49553.7,48,-9
41682.2,48,-9
95320.0,48,-9
26847.8,48,-9
1191.2,48,-9
14973.0,48,-6
130000.0,49,-156
130000.0,49,-156
150000.0,49,-156
110000.0,49,-156
13000.0,49,-156
6700.0,49,-156
6700.0,49,-156
178.0,49,-156
323.0,49,-156
167.0,49,-156
157600.0,49,-155
30246.1,49,-6
43742.5,49,-6
31396.4,49,-6
5924.7,49,-6
8583.3,49,-6
6698.847222222223,50,-5
9906.296474358975,50,-5
25900.218864468865,50,-5
137509.47637362638,50,-5
34648.15811965812,50,-5
18207.83012820513,50,-5
196972.75641025644,50,-5
48896.986298076925,50,-5
81551.13176638176,50,-5
50759.88461538461,50,-5
22646.675961538458,50,-5
9053.861111111111,50,-5
15080.639053230769,50,4
9415.833541102564,50,4
21014.847715708333,50,4
96064.47153482739,50,4
83255.05349967949,50,4
51534.00237956548,50,4
134735.63278389286,50,4
85995.67893468452,50,4
64415.73316173333,50,4
37388.53174617857,50,4
27280.71205065,50,4
12273.223484803031,50,4
105900.0,52,-21
11700.0,52,-20
55378.5,52,2
231600.0,53,-21
41859.66666666666,53,0
211741.3333333333,53,2
395300.0,54,-22
266500.0,54,-22
105000.0,54,-20
181860.0,54,2
638147.6666666666,54,2
344330.0,55,2
180027.33333333334,56,2
34732.0,57,2
128605.0,58,-21
104397.0,58,-21
113475.0,58,-21
113475.0,58,-21
93806.0,58,-21
81702.0,58,-21
31700.0,58,-1
41039.0,58,3
76406.5,59,-21
8300.0,59,-21
139196.0,59,-21
101371.0,59,-21
98960.5,59,-21
85862.75,59,-21
79756.71428571429,59,-21
60520.0,59,-21
76200.0,59,-19
1310500.0,59,-15
64100.0,59,-12
348878.0,59,3
91200.0,60,-19
21200.0,60,-7
1700.0,60,-5
185654.3333333333,60,3
12223.0,61,3
32904.0,61,4
352500.0,62,-15
39401.0,62,4
24400.0,63,-11
3500.0,63,-6
78700.0,63,0
29032.5,63,5
154600.0,64,-2
3900.0,64,3
11935.0,64,5
10919.0,64,6
1900.0,65,-11
30200.0,65,-5
50900.0,65,-4
95400.0,65,-4
12228.0,65,6
15300.0,66,-9
302300.0,66,4
13500.0,66,7
300.0,66,7
1380.0,66,7
100.0,67,-11
506300.0,67,2
118300.0,67,3
3550.0,67,5
411400.0,67,5
3200.0,67,7
29300.0,67,8
1462.0,67,8
2100.0,67,9
3400.0,68,0
99500.0,68,0
4400.0,68,5
86301.0,68,9
20198.0,68,9
60000.0,69,-13
4100.0,69,0
9200.0,69,0
1700.0,69,0
6900.0,69,0
87900.0,69,3
19690.0,69,9
99540.0,69,10
16751.0,69,10
15750.0,69,13
24000.0,69,13
5250.0,69,13
750.0,69,13
2250.0,69,13
53200.0,70,-17
27600.0,70,-13
157700.0,70,-11
50300.0,70,-6
3700.0,70,-6
1000.0,70,5
128740.0,70,10
35520.0,70,11
44458.5,70,11
56596.66666666666,70,13
88993.33333333333,70,13
1875.0,70,13
3000.0,70,13
1800.0,70,13
64030.0,70,15
200.0,70,17
139000.0,71,-15
113000.0,71,-9
400.0,71,-4
38570.0,71,9
7870.0,71,12
118435.0,71,12
47250.0,71,13
15000.0,71,13
3750.0,71,13
750.0,71,13
70870.0,71,14
71990.0,71,14
9750.0,71,14
5250.0,71,14
3000.0,71,14
1500.0,71,14
39370.0,71,15
78740.0,71,16
52250.0,71,16
600.0,71,17
152980.0,71,17
2800.0,71,17
36000.0,71,21
5400.0,72,-14
1100.0,72,-4
12935.0,72,11
97100.0,72,11
12370.0,72,13
35020.0,72,13
182438.0,72,13
25971.11111111111,72,14
7250.0,72,14
1250.0,72,14
3250.0,72,14
1500.0,72,14
1750.0,72,14
39370.0,72,15
12375.0,72,16
9000.0,72,17
3300.0,72,17
34305.0,72,18
20800.0,72,25
1120.0,73,11
3370.0,73,13
12375.0,73,14
89220.0,73,14
13500.0,73,14
3750.0,73,14
1125.0,73,14
1500.0,73,14
4500.0,73,14
113896.0,73,15
61116.66666666666,73,19
100600.0,73,21
1000.0,74,10
1120.0,74,11
500.0,74,12
52100.0,74,13
2810.0,74,13
15000.0,74,13
23600.0,74,14
17496.666666666668,74,14
1500.0,74,14
1200.0,74,14
52743.333333333336,74,14
61495.0,74,14
2500.0,74,14
1125.0,74,14
3750.0,74,14
1300.0,74,15
40947.0,74,16
2149780.0,74,17
16310.0,74,18
36600.0,74,21
2992800.0,74,27
66300.0,75,6
49200.0,75,9
39300.0,75,12
42400.0,75,12
8600.0,75,12
11000.0,75,13
1685.0,75,14
4500.0,75,14
1500.0,75,14
3750.0,75,14
1500.0,75,14
3375.0,75,14
15745.0,75,16
55837.0,75,16
4358930.0,75,17
44200.0,76,8
33100.0,76,12
1120.0,76,14
750.0,76,14
4500.0,76,14
7500.0,76,14
1120.0,76,16
7400.0,76,16
3287.0,76,18
197518.0,76,19
69500.0,77,-5
19700.0,77,-2
24300.0,77,6
25200.0,78,-7
1900.0,78,-6
17000.0,78,-1
424500.0,78,7
1061.0,79,8
926.0,80,19
0.0,20,91
0.0,-65,149
0.0,8,-109
0.0,26,-114
0.0,-69,-174
0.0,-63,19
0.0,-66,-14
0.0,16,87
0.0,24,-112
0.0,-60,-7
0.0,-64,-133
0.0,-62,47
0.0,49,-165
0.0,7,-106
0.0,18,-104
0.0,-66,-32
0.0,13,-94
0.0,-63,-22
0.0,-11,-85
0.0,-64,-34
0.0,-60,121
0.0,14,-99
0.0,-66,14
0.0,55,-143
0.0,21,-108
0.0,-62,4
0.0,-58,80
0.0,14,-98
0.0,-73,-130
0.0,-59,12
0.0,-64,120
0.0,-64,-36
0.0,-25,-72
0.0,-68,-169
0.0,-59,-27
0.0,9,-91
0.0,45,-175
0.0,-58,-7
0.0,49,-171
0.0,-63,32
0.0,-62,-40
0.0,50,-158
0.0,52,-165
0.0,11,95
0.0,50,-155
0.0,15,-96
0.0,-65,9
0.0,56,-82
0.0,51,-176
0.0,-68,23
0.0,-58,-40
0.0,-59,-43
0.0,-62,10
0.0,-36,-73
0.0,-64,8
0.0,-60,44
0.0,-66,-145
0.0,-61,120
0.0,-61,14
0.0,18,-103
0.0,-59,-10
0.0,16,-98
0.0,56,-79
0.0,-64,-19
0.0,27,-111
0.0,14,-103
0.0,-64,-160
0.0,-66,-5
0.0,-67,-46
0.0,-63,71
0.0,13,-121
0.0,-17,-73
0.0,7,-113
0.0,10,-100
0.0,-62,148
0.0,-71,-19
0.0,14,-118
0.0,-61,-47
0.0,16,-95
0.0,50,-167
0.0,72,-147
0.0,-67,22
0.0,17,-112
0.0,7,-138
0.0,-68,171
0.0,-65,176
0.0,17,-109
0.0,-60,60
0.0,-61,2
0.0,-65,-32
0.0,-66,-40
0.0,-62,133
0.0,-27,-71
0.0,-59,-4
0.0,-55,21
0.0,-66,-164
0.0,-66,-34
0.0,28,-112
0.0,-69,-26
0.0,6,91
0.0,-64,167
0.0,-65,82
0.0,-64,13
0.0,-65,-33
0.0,-64,-23
0.0,14,-110
0.0,21,-110
0.0,-60,38
0.0,77,-166
0.0,-65,-45
0.0,-65,-38
0.0,-68,-68
0.0,-67,-30
0.0,-59,-1
0.0,-67,-24
0.0,-66,16
0.0,-61,-36
0.0,12,49
0.0,-55,6
0.0,-61,71
0.0,17,-103
0.0,-63,3
0.0,-65,153
0.0,-66,-165
0.0,7,-103
0.0,-70,-88
0.0,-68,-52
0.0,-63,53
0.0,6,89
0.0,-62,107
0.0,-65,173
0.0,9,-124
0.0,-65,164
0.0,-8,-95
0.0,56,-139
0.0,22,-107
0.0,-57,-4
0.0,-66,-37
0.0,-63,-44
0.0,54,-173
0.0,-68,-69
0.0,-57,15
0.0,16,-99
0.0,-60,-14
0.0,71,-174
0.0,-64,-56
0.0,22,-109
0.0,-64,64
0.0,-60,-8
0.0,-67,2
0.0,-65,-48
0.0,-74,-113
0.0,-62,-12
0.0,54,-149
0.0,-61,-18
0.0,-63,10
0.0,12,-127
0.0,15,88
0.0,10,-91
0.0,10,-129
0.0,-67,-69
0.0,8,-141
0.0,11,-151
0.0,-62,-42
0.0,-60,106
0.0,16,-119
0.0,-18,-72
0.0,52,-153
0.0,-60,-2
0.0,13,-114
0.0,-25,-73
0.0,7,82
0.0,-62,-56
0.0,-65,35
0.0,-68,173
0.0,56,-154
0.0,-73,-141
0.0,-63,4
0.0,-63,153
0.0,13,97
0.0,9,-99
0.0,-64,146
0.0,-62,153
0.0,-61,-45
0.0,-64,-4
0.0,-68,-77
0.0,-61,-15
0.0,12,-101
0.0,-61,66
0.0,-10,113
0.0,-64,118
0.0,-62,80
0.0,9,94
0.0,-58,83
0.0,-63,-38
0.0,-61,-36
0.0,53,-159
0.0,9,-111
0.0,52,-166
0.0,9,-121
0.0,-69,-31
0.0,-68,163
0.0,79,-177
0.0,-74,-128
0.0,-64,-64
0.0,-66,-76
0.0,17,-106
0.0,71,-179
0.0,-65,-166
0.0,-66,-6
0.0,75,84
0.0,-9,-86
0.0,-73,173
0.0,9,-94
0.0,53,-133
0.0,53,-150
0.0,-61,-2
0.0,-64,32
0.0,-66,-71
0.0,-62,98
0.0,21,-107
0.0,11,-115
0.0,-66,-15
0.0,13,-116
0.0,-62,-150
0.0,17,-107
0.0,-69,173
0.0,-69,-71
0.0,-69,20
0.0,11,-93
0.0,-68,-172
0.0,51,-154
0.0,-71,-33
0.0,-59,-36
0.0,-63,-21
0.0,-61,78
0.0,-67,-168
0.0,10,-130
0.0,18,-105
0.0,-69,-43
0.0,40,-125
0.0,-70,-160
0.0,4,91
0.0,-70,-28
0.0,-66,-44
0.0,-59,-46
0.0,-61,7
0.0,-68,5
0.0,-17,-73
0.0,15,-119
0.0,-64,77
0.0,-62,-41
0.0,-62,97
0.0,-72,-127
0.0,-61,16
0.0,-66,-30
0.0,-66,-167
0.0,21,-108
0.0,48,-158
0.0,-65,-26
0.0,8,92
0.0,52,-154
0.0,-58,9
0.0,-70,5
0.0,-60,-20
0.0,-62,64
0.0,-61,-28
0.0,-59,-6
0.0,8,-105
0.0,-59,2
0.0,18,-109
0.0,-71,-19
0.0,-75,174
0.0,-64,114
0.0,19,93
0.0,16,-100
0.0,19,89
0.0,-71,-126
0.0,-67,-172
0.0,-65,1
0.0,57,-79
0.0,-69,19
0.0,-17,-74
0.0,14,91
0.0,-74,-117
0.0,-66,154
0.0,-57,-5
0.0,49,-166
0.0,-64,114
0.0,8,-137
0.0,19,87
0.0,54,-151
0.0,-66,-39
0.0,-63,89
0.0,-61,10
0.0,15,-115
0.0,-59,3
0.0,13,-92
0.0,-70,-79
0.0,-66,155
0.0,14,-113
0.0,-65,-7
0.0,50,-162
0.0,58,-178
0.0,-66,-14
0.0,-73,-127
0.0,-66,-3
0.0,39,170
0.0,-74,171
0.0,-20,-73
0.0,-66,12
0.0,51,-178
0.0,-60,-15
0.0,-60,-44
0.0,-74,-113
0.0,-64,11
0.0,-60,-10
0.0,10,-157
0.0,-67,-71
0.0,18,-104
0.0,-64,-13
0.0,11,-149
0.0,-65,-67
0.0,-63,-19
0.0,-69,165
0.0,-68,-14
0.0,-65,110
0.0,-64,59
0.0,78,-170
0.0,-62,54
0.0,-61,85
0.0,-62,-149
0.0,-65,150
0.0,-65,5
0.0,-62,-47
0.0,48,-161
0.0,-64,-47
0.0,-59,20
0.0,24,-110
0.0,-69,-3
0.0,-59,78
0.0,14,49
0.0,9,-148
0.0,-63,12
0.0,48,-159
0.0,-64,-63
0.0,7,-109
0.0,9,-142
0.0,-67,-148
0.0,-67,-149
0.0,54,-157
0.0,7,113
0.0,13,96
0.0,-61,18
0.0,-65,167
0.0,-60,-39
0.0,-62,76
0.0,8,-126
0.0,-60,85
0.0,9,-99
0.0,-6,-99
0.0,9,-127
0.0,-67,172
0.0,-65,-25
0.0,72,-149
0.0,-60,77
0.0,-67,-36
0.0,15,92
0.0,-64,-5
0.0,51,-180
0.0,-64,-27
0.0,-65,-23
0.0,-9,-82
0.0,-69,-19
0.0,-60,-11
0.0,-63,-29
0.0,12,95
0.0,-59,79
0.0,19,-108
0.0,-63,-37
0.0,-70,171
0.0,-69,-46
0.0,-65,155
0.0,-19,-73
0.0,-69,-21
0.0,52,-161
0.0,-66,111
0.0,8,-107
0.0,54,-176
0.0,-63,-48
0.0,-72,-77
0.0,72,-132
0.0,-58,2
0.0,-65,-41
0.0,-67,-22
0.0,-61,-18
0.0,10,-121
0.0,-65,23
0.0,80,-70
0.0,-58,4
0.0,-69,-79
0.0,51,-151
0.0,-72,-79
0.0,56,-79
0.0,-66,-26
0.0,-67,-175
0.0,-66,-20
0.0,-59,11
0.0,20,-110
0.0,12,-131
0.0,11,-148
0.0,-62,-39
0.0,-68,-37
0.0,14,-115
0.0,-65,-16
0.0,-58,9
0.0,8,-139
0.0,19,-104
0.0,66,36
0.0,-66,2
0.0,54,-147
0.0,-66,23
0.0,6,73
0.0,-66,147
0.0,9,-154
0.0,-65,-12
0.0,-59,14
0.0,-60,-36
0.0,54,-80
0.0,-71,-29
0.0,-69,-72
0.0,46,-168
0.0,-68,3
0.0,-72,-76
0.0,9,-152
0.0,-72,-171
0.0,-60,-42
0.0,-66,-39
0.0,13,90
0.0,14,-102
0.0,-67,-1
0.0,-65,-48
0.0,-61,121
0.0,-64,26
0.0,-63,20
0.0,-63,19
0.0,-65,0
0.0,14,-123
0.0,4,94
0.0,-64,-49
0.0,-64,125
0.0,18,-104
0.0,-66,171
0.0,-64,162
0.0,-64,68
0.0,62,-168
0.0,14,-103
0.0,-12,-80
0.0,-68,-146
0.0,-62,150
0.0,-65,-14
0.0,-66,118
0.0,21,-109
0.0,-61,-43
0.0,-69,1
0.0,48,-160
0.0,-58,1
0.0,-57,-5
0.0,13,94
0.0,-21,-72
0.0,-64,-50
0.0,12,-115
0.0,-67,20
0.0,-64,51
0.0,-66,-14
0.0,10,-91
0.0,10,-102
0.0,-72,171
0.0,-69,-73
0.0,-71,-115
0.0,14,-103
0.0,76,-152
0.0,-62,-42
0.0,-65,54
0.0,-55,17
0.0,-64,114
0.0,10,-111
0.0,13,-117
0.0,14,-124
0.0,-68,-33
0.0,-58,13
0.0,-9,-97
0.0,10,-99
0.0,-57,80
0.0,7,88
0.0,-66,-22
0.0,54,-136
0.0,13,-127
0.0,8,-155
0.0,-71,179
0.0,-61,0
0.0,-72,-85
0.0,15,-112
0.0,-61,127
0.0,-60,18
0.0,11,-135
0.0,-58,-9
0.0,9,120
0.0,-60,-26
0.0,-61,19
0.0,11,-98
0.0,-66,-66
0.0,22,-108
0.0,-58,-42
0.0,-72,-77
0.0,-65,1
0.0,51,-155
0.0,18,-107
0.0,14,95
0.0,18,-115
0.0,-57,82
0.0,64,-166
0.0,-68,-48
0.0,51,-176
0.0,19,93
0.0,-63,163
0.0,-64,-148
0.0,-68,19
0.0,-74,-25
0.0,-56,12
0.0,-64,150
0.0,-66,-45
0.0,15,-102
0.0,-71,-150
0.0,-64,58
0.0,15,-108
0.0,-64,-49
0.0,15,91
0.0,8,89
0.0,-62,-25
0.0,-73,-135
0.0,12,-103
0.0,-75,-28
0.0,-66,-51
0.0,-57,-6
0.0,12,-92
0.0,19,-104
0.0,-62,84
0.0,-69,-167
0.0,53,-155
0.0,10,-117
0.0,-12,-81
0.0,9,-97
0.0,-58,-2
0.0,9,-109
0.0,-65,173
0.0,-8,-94
0.0,-64,-44
0.0,-62,32
0.0,-62,-47
0.0,-61,26
0.0,-66,172
0.0,-72,-123
0.0,75,-123
0.0,16,88
0.0,6,75
0.0,-71,179
0.0,66,40
0.0,78,-146
0.0,-65,53
0.0,-60,13
0.0,-63,37
0.0,-64,-35
0.0,-67,164
0.0,-64,-62
0.0,-73,-124
0.0,-61,9
0.0,-61,-36
0.0,56,-84
0.0,-65,-18
0.0,-62,-149
0.0,-64,41
0.0,56,-154
0.0,-65,7
0.0,-67,-11
0.0,-62,-29
0.0,52,-144
0.0,-66,-14
0.0,-66,45
0.0,50,-178
0.0,-68,171
0.0,76,-124
0.0,50,-174
0.0,-63,-12
0.0,-67,173
0.0,20,86
0.0,-64,161
0.0,-70,-37
0.0,-69,-72
0.0,-64,-16
0.0,-60,-30
0.0,14,-111
0.0,-64,-160
0.0,-66,4
0.0,6,-142
0.0,4,96
0.0,15,-113
0.0,-64,17
0.0,53,-178
0.0,13,-111
0.0,53,-148
0.0,-62,-29
0.0,-73,-122
0.0,-63,110
0.0,-66,-37
0.0,-8,-84
0.0,-64,-158
0.0,-62,-31
0.0,10,-127
0.0,-64,28
0.0,38,149
0.0,-55,13
0.0,11,-142
0.0,10,-106
0.0,-66,-36
0.0,9,-135
0.0,-68,-82
0.0,-72,-128
0.0,-59,15
0.0,53,-144
0.0,-63,-3
0.0,-62,-147
0.0,15,-97
0.0,-63,-20
0.0,56,-155
0.0,-58,-8
0.0,9,-121
0.0,-70,-169
0.0,-68,178
0.0,-66,-10
0.0,10,-111
0.0,53,-158
0.0,-64,168
0.0,-70,169
0.0,74,-163
0.0,-66,164
0.0,-74,-134
0.0,-67,-25
0.0,19,-114
0.0,77,-162
0.0,-67,-169
0.0,14,-113
0.0,-59,-29
0.0,-60,-142
0.0,-5,-104
0.0,18,-102
0.0,-61,-46
0.0,9,-97
0.0,11,-142
0.0,-65,34
0.0,-67,8
0.0,-75,-139
0.0,-60,26
0.0,-63,37
0.0,76,-158
0.0,-59,-7
0.0,-65,2
0.0,13,-96
0.0,53,-175
0.0,-71,-82
0.0,-61,-150
0.0,49,-156
0.0,12,-89
0.0,-66,-12
0.0,17,92
0.0,-68,-20
0.0,11,-94
0.0,-63,-34
0.0,-75,-145
0.0,-66,-43
0.0,-71,-78
0.0,-70,-88
0.0,76,-147
0.0,-64,38
0.0,-61,-22
0.0,72,-152
0.0,52,-139
0.0,5,-140
0.0,55,-170
0.0,-65,-67
0.0,-72,-86
0.0,-67,23
0.0,-68,0
0.0,-60,19
0.0,-65,32
0.0,-67,-170
0.0,-68,157
0.0,-60,161
0.0,-60,17
0.0,-60,2
0.0,17,-111
0.0,-71,-154
0.0,-57,-28
0.0,-62,-1
0.0,10,-116
0.0,-74,-106
0.0,9,-94
0.0,12,-140
0.0,11,-122
0.0,13,-104
0.0,-63,-5
0.0,-69,158
0.0,-59,-32
0.0,20,-106
0.0,-62,159
0.0,55,-173
0.0,15,-112
0.0,55,-156
0.0,-65,-148
0.0,-64,7
0.0,-70,-33
0.0,53,-165
0.0,-66,-70
0.0,-60,81
0.0,-66,-163
0.0,-57,26
0.0,9,97
0.0,-65,38
0.0,-34,-73
0.0,-67,-75
0.0,-64,-2
0.0,-64,72
0.0,18,89
0.0,-62,-140
0.0,15,89
0.0,-65,62
0.0,73,-143
0.0,-70,-99
0.0,52,-155
0.0,-64,-30
0.0,74,-144
0.0,-65,-38
0.0,56,-143
0.0,73,73
0.0,-68,178
0.0,-63,10
0.0,-69,0
0.0,55,-156
0.0,55,-178
0.0,-71,-32
0.0,-63,-48
0.0,-73,-24
0.0,-59,79
0.0,19,-110
0.0,8,118
0.0,-62,152
0.0,13,87
0.0,-69,-15
0.0,-63,-146
0.0,-59,3
0.0,-59,11
0.0,-72,-77
0.0,-68,-69
0.0,-65,-21
0.0,-61,6
0.0,53,-166
0.0,-62,-140
0.0,-71,-34
0.0,17,-103
0.0,12,-123
0.0,6,93
0.0,53,-156
0.0,-65,53
0.0,54,-156
0.0,52,-146
0.0,-71,-17
0.0,-62,-144
0.0,-65,153
0.0,73,-131
0.0,-65,-42
0.0,-65,5
0.0,-62,13
0.0,-62,2
0.0,21,-110
0.0,11,-114
0.0,-61,-6
0.0,74,-145
0.0,-66,43
0.0,12,-113
0.0,51,-178
0.0,13,-94
0.0,-68,-75
0.0,27,-111
0.0,17,-102
0.0,8,-99
0.0,73,-157
0.0,14,-109
0.0,-66,15
0.0,20,92
0.0,12,96
0.0,-70,-97
0.0,11,-101
0.0,-66,-174
0.0,-67,-43
0.0,48,-180
0.0,-61,67
0.0,-61,94
0.0,11,-146
0.0,14,-103
0.0,-64,159
0.0,-63,89
0.0,-69,-72
0.0,-73,-86
0.0,-67,-161
0.0,-62,14
0.0,-68,-39
0.0,8,94
0.0,19,92
0.0,-69,-69
0.0,18,90
0.0,-68,-151
0.0,11,-111
0.0,-64,-43
0.0,-63,50
0.0,-62,-148
0.0,13,-113
0.0,65,36
0.0,-64,12
0.0,11,-109
0.0,-62,81
0.0,-66,-7
0.0,-71,-88
0.0,74,-164
0.0,-65,161
0.0,-64,-49
0.0,60,-79
0.0,68,-174
0.0,72,68
0.0,-64,-50
0.0,-65,3
0.0,10,90
0.0,-60,0
0.0,-65,172
0.0,52,-153
0.0,-65,-169
0.0,-69,-21
0.0,58,-177
0.0,-66,73
0.0,-67,-26
0.0,-66,20
0.0,-64,67
0.0,-67,167
0.0,18,89
0.0,-64,5
0.0,-64,64
0.0,81,-13
0.0,-69,172
0.0,-67,24
0.0,-62,145
0.0,24,-108
0.0,-72,-88
0.0,-63,-5
0.0,-9,-90
0.0,14,-126
0.0,-59,-40
0.0,66,39
0.0,-64,-48
0.0,11,101
0.0,-65,14
0.0,-68,174
0.0,-70,-34
0.0,51,-151
0.0,-63,-141
0.0,54,-141
0.0,10,-130
0.0,53,-154
0.0,-65,7
0.0,-61,83
0.0,12,-113
0.0,-64,-61
0.0,10,120
0.0,51,-159
0.0,-67,14
0.0,-62,98
0.0,-58,83
0.0,-60,-8
0.0,-65,-18
0.0,-62,-33
0.0,-59,8
0.0,11,-130
0.0,-64,7
0.0,-58,-9
0.0,-69,-38
0.0,52,-150
0.0,-64,-157
0.0,-66,167
0.0,9,96
0.0,-68,170
0.0,50,-160
0.0,-71,-84
0.0,-62,30
0.0,76,-168
0.0,-72,-19
0.0,50,-156
0.0,-64,142
0.0,-66,-41
0.0,78,-154
0.0,-69,-1
0.0,-64,60
0.0,56,-151
0.0,58,-146
0.0,-62,146
0.0,18,-108
0.0,20,-110
0.0,-64,158
0.0,-61,-148
0.0,-63,-10
0.0,45,-166
0.0,77,-92
0.0,-63,48
0.0,5,82
0.0,-66,170
0.0,15,-95
0.0,9,-148
0.0,70,-121
0.0,23,-108
0.0,-65,37
0.0,-9,114
0.0,-72,-165
0.0,53,-158
0.0,-69,-16
0.0,12,-89
0.0,-67,174
0.0,6,79
0.0,-65,121
0.0,-65,113
0.0,54,-159
0.0,-57,2
0.0,-9,-91
0.0,-64,76
0.0,13,-128
0.0,-61,14
0.0,-66,-3
0.0,-67,-172
0.0,-68,7
0.0,-70,-143
0.0,10,85
0.0,-74,-116
0.0,-64,124
0.0,-62,136
0.0,-59,6
0.0,-63,-19
0.0,-64,146
0.0,-62,-147
0.0,50,-164
0.0,-63,69
0.0,12,-108
0.0,-69,-32
0.0,-63,-31
0.0,-68,-1
0.0,55,-151
0.0,-68,-30
0.0,-22,-75
0.0,53,-177
0.0,-64,-6
0.0,9,-92
0.0,-61,121
0.0,16,-104
0.0,-61,-6
0.0,-20,-75
0.0,-63,-150
0.0,-66,-138
0.0,72,-140
0.0,3,92
0.0,-69,25
0.0,-74,172
0.0,10,-104
0.0,18,-111
0.0,7,-108
0.0,-69,-68
0.0,-17,-76
0.0,8,-139
0.0,56,-152
0.0,10,-103
0.0,-63,82
0.0,-65,61
0.0,15,-117
0.0,-58,150
0.0,-65,16
0.0,-65,23
0.0,-70,-10
0.0,-63,-28
0.0,51,-152
0.0,-66,31
0.0,-61,11
0.0,5,89
0.0,-36,-74
0.0,-73,-120
0.0,18,-113
0.0,-65,8
0.0,-65,37
0.0,11,-108
0.0,12,-134
0.0,76,81
0.0,-66,22
0.0,-66,-17
0.0,74,-141
0.0,51,-149
0.0,23,61
0.0,-57,-27
0.0,9,-110
0.0,-65,-25
0.0,-65,-34
0.0,-59,29
0.0,23,-110
0.0,8,-119
0.0,7,97
0.0,17,92
0.0,-63,-5
0.0,-8,-89
0.0,-64,35
0.0,23,-115
0.0,-64,-5
0.0,-61,-27
0.0,-63,85
0.0,-72,-105
0.0,-66,0
0.0,-65,21
0.0,-57,13
0.0,-65,141
0.0,15,-121
0.0,20,92
0.0,14,-105
0.0,9,-87
0.0,77,-160
0.0,14,82
0.0,-65,150
0.0,-69,-155
0.0,-63,-157
0.0,-62,-29
0.0,-70,-23
0.0,-68,-160
0.0,-69,-125
0.0,17,-100
0.0,-65,59
0.0,54,-146
0.0,-65,174
0.0,-59,-31
0.0,-66,155
0.0,13,-96
0.0,-65,4
0.0,-60,145
0.0,14,-113
0.0,-64,146
0.0,-67,-168
0.0,-61,-37
0.0,14,-113
0.0,-66,166
0.0,-59,23
0.0,-60,9
0.0,12,-107
0.0,-64,165
0.0,-61,129
0.0,54,-151
0.0,28,-111
0.0,23,-111
0.0,74,-172
0.0,-34,-73
0.0,-59,7
0.0,-61,81
0.0,76,-168
0.0,-63,111
0.0,53,-172
0.0,-73,-111
0.0,-57,-29
0.0,-73,-126
0.0,-63,17
0.0,-54,16
0.0,-61,-9
0.0,-61,141
0.0,-12,-83
0.0,-63,9
0.0,-67,-37
0.0,-60,7
0.0,-68,-38
0.0,14,-124
0.0,10,-120
0.0,50,-169
0.0,51,-178
0.0,14,48
0.0,-64,-143
0.0,53,-141
0.0,50,-154
0.0,-70,-166
0.0,-66,-135
0.0,-61,-8
0.0,-61,25
0.0,-61,9
0.0,-66,-35
0.0,-57,33
0.0,-62,-33
0.0,-64,-27
0.0,55,-146
0.0,13,-102
0.0,-59,-10
0.0,-68,-180
0.0,15,87
0.0,-65,-151
0.0,-62,-45
0.0,-66,-41
0.0,14,-112
0.0,-57,-3
0.0,-66,8
0.0,-58,15
0.0,-59,-8
0.0,6,97
0.0,-68,-18
0.0,-26,-71
0.0,-57,37
0.0,-61,-47
0.0,12,-124
0.0,-68,-18
0.0,-69,9
0.0,10,-96
0.0,-65,-154
0.0,-71,-77
0.0,-68,-47
0.0,-68,-71
0.0,12,-135
0.0,72,-139
0.0,-64,66
0.0,-68,22
0.0,-63,126
0.0,-64,-165
0.0,12,-140
0.0,11,-111
0.0,-61,10
0.0,-65,9
0.0,22,-114
0.0,12,95
0.0,14,94
0.0,-69,-163
0.0,-65,-5
0.0,-64,6
0.0,-60,23
0.0,-69,21
0.0,11,-123
0.0,-59,-35
0.0,49,-166
0.0,-66,-39
0.0,-68,-19
0.0,-61,-35
0.0,-74,-33
0.0,18,94
0.0,-74,176
0.0,-66,163
0.0,-58,0
0.0,-67,-68
0.0,77,116
0.0,51,-176
0.0,10,-102
0.0,11,95
0.0,44,-168
0.0,-62,-151
0.0,59,-148
0.0,-63,-34
0.0,75,78
0.0,-70,174
0.0,-66,161
0.0,-64,67
0.0,-60,-147
0.0,74,-168
0.0,-67,-48
0.0,10,-129
0.0,52,-160
0.0,8,-139
0.0,-64,-41
0.0,14,-99
0.0,-31,-73
0.0,-59,83
0.0,20,-110
0.0,53,-80
0.0,-57,2
0.0,53,-180
0.0,-68,-159
0.0,-66,8
0.0,-63,17
0.0,-67,-7
0.0,-66,134
0.0,-72,-78
0.0,12,94
0.0,10,90
0.0,-65,-143
0.0,10,-92
0.0,-71,-93
0.0,17,-102
0.0,-68,-156
0.0,-73,-177
0.0,-61,-6
0.0,12,-88
0.0,51,-153
0.0,-61,-59
0.0,-65,104
0.0,-65,-40
0.0,10,-139
0.0,-62,82
0.0,16,-102
0.0,-68,17
0.0,12,-122
0.0,-62,54
0.0,53,-149
0.0,20,-107
0.0,-64,23
0.0,-65,138
0.0,-68,-69
0.0,12,95
0.0,-62,-35
0.0,16,-114
